4410,Other,A rasher of bacon was found in a returned <e1> book </e1> by a Worthing <e2> librarian </e2> ., the librarian is not the producer
4411,Other,"In order to gather experimental data , researchers explicitly defined a <e1> model </e1> describing the <e2> process </e2> ."," The process is a subject, but the model is not a message."
4412,"Member-Collection(e2,e1)","The brain , to paraphrase Dr. Gazzaniga , is a <e1> confederation </e1> of various <e2> modules </e2> capped by the `` normally dominant computational systems '' of the left brain , that has the `` capacity to interpret our multiple self . ''", Ditto.
4413,Other,The dotted <e1> line </e1> refers to experimental and simulated <e2> data </e2> .,
4414,"Entity-Destination(e1,e2)",He put a <e1> guinea </e1> into the <e2> hand </e2> of the poor fellow .,
4415,"Message-Topic(e1,e2)","Uncle Jay occasionally does a one-off <e1> special </e1> , dedicated to explaining a specific <e2> term </e2> or issue .", A special here sure looks like communicating something.
4416,"Component-Whole(e1,e2)",Quasi-static tensile tests were performed on the specimens using a <e1> screw </e1> driven Instron <e2> load frame </e2> .," This is a guess, I don't know what a screw driven Instron load frame is."
4417,"Product-Producer(e2,e1)",The <e1> bank </e1> issued a <e2> statement </e2> at around 2am in the UK confirming that it would buy Lehman 's North American investment banking and capital markets business ., (a) is satisfied; modality is outside
4418,"Instrument-Agency(e2,e1)",My 92 rangers <e1> drivers </e1> <e2> wheel </e2> is clicking or grinding all the time going down the road .,
4419,"Message-Topic(e1,e2)",Most recent <e1> books </e1> on the topic of traditional <e2> knitting </e2> contain information on Sanquhar knitting .,
4420,"Content-Container(e1,e2)",Remains from the Viking ship were reburied in an aluminium <e1> casket </e1> put inside a five-ton stone <e2> sarcophagus </e2> ., prototypical example; no motion here
4421,"Product-Producer(e1,e2)",A bizarre <e1> idea </e1> springing from the mind of an original-thinking <e2> teenager </e2> in Malta is put into a chat room and picked up by an interested schoolteacher in Cleveland .," (a), (d) satisfied"
4422,"Product-Producer(e1,e2)",British scientists are fighting climate change by reducing the harmful greenhouse <e1> gases </e1> produced by flatulent <e2> cows </e2> .,Gases are concrete and produced by the cows.
4423,"Entity-Destination(e1,e2)",Often users have dragged MIDI <e1> clips </e1> into Audio <e2> tracks </e2> .,
4424,"Message-Topic(e1,e2)","A child is an individual with personal oppinions , feelings and needs , just as adults are , that is what the <e1> convention </e1> of children 's <e2> rights </e2> says .",
4425,"Content-Container(e1,e2)",The <e1> absorbent </e1> was contained in a 3 litre <e2> reactor </e2> ., prototypical example
4426,"Product-Producer(e1,e2)","The <e1> church </e1> , is a stunning onion-domed , golden-filigreed , jewel of a building built ( 1903-1912 ) by the Russian <e2> aristocracy </e2> .",
4427,Other,"Man gets life sentence in kidnap , ransom case of <e1> woman </e1> he kept in makeshift <e2> casket </e2> .",
4428,"Cause-Effect(e1,e2)","But among the heroin addicts especially , there is frequently a very severe depression , and <e1> depression </e1> is one of the main causes of <e2> suicide </e2> .",
4429,"Member-Collection(e2,e1)",The band 's mascots are a <e1> tiding </e1> of black-billed <e2> magpies </e2> and a beanie baby skeleton called `` Death '' .,
4430,"Member-Collection(e1,e2)","The <e1> essays </e1> collected in this <e2> book </e2> -- written by some of the leading experts in the field -- challenge this popular image right at its heart , taking as their starting point that science trades not only in truth , but in fiction , too .",
4431,"Entity-Destination(e1,e2)",Your <e1> e-mail </e1> has been successfully delivered to the <e2> receiver </e2> .,
4432,"Member-Collection(e2,e1)",A second significant recent institutional development has been the establishment of an EU <e1> network </e1> of independent <e2> experts </e2> on fundamental rights .,
4433,"Entity-Origin(e1,e2)","The Trust strives to gather , protect and preserve aircraft and aviation <e1> memorabilia </e1> from bygone <e2> times </e2> especially material with a Bay of Plenty or New Zealand connection .",
4434,Other,His deeds have thrown thousands of <e1> people </e1> into eternal financial <e2> damnation </e2> ., violates c.3
4435,"Entity-Destination(e1,e2)",Your <e1> products </e1> have landed into our <e2> warehouse </e2> and you have been called to book in a delivery date .,
4436,"Entity-Origin(e1,e2)",I also incorporate <e1> meteorites </e1> from outer <e2> space </e2> and dinosaur bones .,
4437,"Message-Topic(e1,e2)",The <e1> report </e1> investigates <e2> migration </e2> in the context of demographic changes and trends in both growth and inequality .," A bit indirect, but okay."
4438,"Product-Producer(e1,e2)","The <e1> bile </e1> produced by the <e2> liver </e2> is collected in bile canaliculi , which merge to form bile ducts .", (a) is satisfied
4439,"Component-Whole(e1,e2)",There was a time when the sound of an accordion playing in the <e1> cars </e1> of the <e2> metro </e2> brought commuters respite from `` le stress . '',
4440,Other,Pear and Ginger Marmalade was made from a <e1> glut </e1> of corella <e2> pears </e2> ., I interpret glut as amount.
4441,"Product-Producer(e1,e2)","However , the adminstrators of a <e1> multi-user dungeon </e1> - comprised primarily of two factions , <e2> builders </e2> and coders - are the backbone of mud creation .",
4442,"Entity-Destination(e1,e2)",The baker put <e1> alcohol </e1> into the dark <e2> chocolate ball </e2> ., It is ingredient like olive oil but the sentence focuses on the movement.
4443,"Entity-Destination(e1,e2)",We have entered successful <e1> surveys </e1> into <e2> report </e2> demonstrating secondary meaning .,
4444,"Component-Whole(e2,e1)","This <e1> bed </e1> <e2> pole </e2> has a hook type handle , and fits under the mattress and provides a firm handle to assist with moving and positioning in bed .",
4445,"Product-Producer(e2,e1)","<e1> Elephants </e1> have been observed digging <e2> holes </e2> to drink water and then ripping bark from a tree , chewing it into the shape of a ball , filling in the hole and covering over it with sand to avoid evaporation .", (a) is satisfied
4446,"Entity-Origin(e1,e2)",The <e1> driver </e1> was ejected from his small <e2> car </e2> .,
4447,"Member-Collection(e2,e1)",A <e1> nation </e1> is a group of <e2> people </e2> ., I take people to be plural of person.
4448,"Entity-Destination(e1,e2)",The <e1> paleogene horizons </e1> have migrated into the upthrown <e2> basement blocks </e2> from adjacent sedimentary horizons .,
4449,"Instrument-Agency(e2,e1)",The previous robotics <e1> lecturer </e1> had created an obstacle course with colored duct <e2> tape </e2> on the floor .,
4450,"Content-Container(e1,e2)",The Aerosmith <e1> game </e1> was in a <e2> bin </e2> over on the other side of the store ., prototypical example
4451,"Message-Topic(e1,e2)","Obama <e1> speech </e1> addresses <e2> homophobia </e2> , anti-semitism among black Americans .",
4452,"Component-Whole(e2,e1)",The stereo cutter <e1> head </e1> has two <e2> coils </e2> which move in a magnetic field .,
4453,Other,The loan <e1> program </e1> is running into insurmountable <e2> difficulties </e2> ., violates b.1
4454,"Content-Container(e2,e1)",People look at me as if I 'm crazy talking to a <e1> bottle </e1> full of <e2> wine </e2> ., prototypical example
4455,Other,What we saw was a promising <e1> idea </e1> sabotaged by a muddled and undernourished <e2> script </e2> ., script is not a producer
4456,"Entity-Destination(e1,e2)",<e1> Violation </e1> in the text associated concepts was brought into the working <e2> memory </e2> in an attempt to resolve the violation .,
4457,"Cause-Effect(e1,e2)","We minimized excessive <e1> flows </e1> that cause flooding , bank <e2> erosion </e2> , and habitat loss .",
4458,"Instrument-Agency(e2,e1)",The <e1> gods </e1> conquer the Asuras with the `` <e2> breath </e2> within the mouth '' .," It is a bit borderline. It looks like e2 really is a concrete entity, something similar to ""the air breathed by the gods""., so we do not have violation of (f)."
4459,"Content-Container(e1,e2)",The <e1> reagent </e1> was contained in a `` <e2> holding dam </e2> `` of melted paraffin wax approximately 2 inches in diameter ., prototypical example
4460,"Component-Whole(e1,e2)",The <e1> stem </e1> of the <e2> verb </e2> is the main building block when forming the present tense .,
4461,"Member-Collection(e2,e1)","Hunt clubs often maintain a <e1> cry </e1> of <e2> hounds </e2> , trained to hunt foxes .",
4462,Other,The final character was the brilliant <e1> scientist </e1> <e2> inventor </e2> and technology geek ., scientist is not a product or producer
4463,"Message-Topic(e1,e2)",The <e1> section </e1> concludes by giving a summary of <e2> findings </e2> .,
4464,"Entity-Origin(e2,e1)",The outer <e1> core </e1> is the source of the geomagnetic <e2> field </e2> .,
4465,"Message-Topic(e1,e2)",The <e1> show </e1> centered around a <e2> beach theme </e2> .,
4466,"Entity-Origin(e1,e2)","At the end of 2004 , a <e1> journalist </e1> from Dnevnik <e2> newspaper </e2> , Hristo Hristov , submitted a request to the Director of the National Intelligence Services ( NIS ) .",
4467,"Cause-Effect(e1,e2)","For example , <e1> measles </e1> and chickenpox cause <e2> rashes </e2> along with other symptoms .",
4468,"Component-Whole(e1,e2)",Formerly it was usual to insulate the <e1> rod </e1> of the <e2> electroscope </e2> by passing it through a hole in a cork or mass of sulphur fixed in the top of the glass vessel within which the gold leaves were suspended .,
4469,"Cause-Effect(e1,e2)","However , the planning <e1> proposal </e1> has generated <e2> opposition </e2> from locals who have voiced fears over health issues .", (a) is satisfied
4470,"Entity-Destination(e1,e2)",The famous actor donated 100 <e1> houses </e1> to <e2> victims </e2> of last year 's flood .,
4471,"Entity-Destination(e1,e2)",That club cost him as he put a <e1> shot </e1> into a <e2> bunker </e2> on hole 13 .,
4472,"Cause-Effect(e1,e2)","Allaah decreed joy and sadness , because <e1> joy </e1> results in <e2> laughter </e2> and sadness leads to crying .",
4473,"Entity-Origin(e2,e1)","However , in general the theory languished until 1984 when an international meeting was organized in Kona , Hawaii , about the <e1> origin </e1> of the <e2> moon </e2> .",
4474,"Entity-Destination(e1,e2)",Some animal <e1> viruses </e1> have migrated into <e2> humans </e2> .,
4475,Other,The <e1> arbiter </e1> of the <e2> game </e2> begins the game and requests a move from the first player .,
4476,"Message-Topic(e1,e2)","The focus of <e1> study </e1> is on psychological or mental <e2> mechanisms </e2> , also referred to as decision processes , information processes , or Darwinian algorithms .",
4477,"Product-Producer(e1,e2)","There 's a new exhibition of <e1> works </e1> by the <e2> quilters </e2> of Gee 's Bend , Alabama , whose lives have been transformed by worldwide acclaim for their artistry .", (a) is satisfied
4478,Other,"In the beginning , a <e1> fire </e1> started from the ring <e2> area </e2> of a crude oil storage tank ( 33000kl ) .",
4479,"Instrument-Agency(e2,e1)",With robotic surgery the <e1> surgeon </e1> manipulates a <e2> robot </e2> to do the operation through the small openings .,
4480,"Cause-Effect(e2,e1)",<e1> Malaria </e1> is caused by infection with a <e2> parasite </e2> called Plasmodium that is transmitted by mosquitos .,
4481,"Entity-Origin(e1,e2)","Jennifer Holt , a former <e1> actress </e1> from Western <e2> movies </e2> , was `` Aunt Judy , '' the only human in the cast .",
4482,"Product-Producer(e1,e2)",This <e1> book </e1> written by an American <e2> woman </e2> tells the story of her meeting the love of her life in Venice ., (a) is satisfied
4483,"Entity-Origin(e1,e2)","When the synaptic input to the axon was stimulated before eliciting an action potential in the axon , <e1> transmitter </e1> release from the <e2> axon </e2> was enhanced .",
4484,"Entity-Destination(e1,e2)",The elderly <e1> immigrants </e1> flow into warmer <e2> states </e2> such as California and Florida .,
4485,"Content-Container(e1,e2)",The <e1> hairdryer </e1> was in the <e2> desk drawer </e2> ., prototypical example
4486,"Entity-Origin(e1,e2)",There are also dark American-inspired murals copying urban <e1> scenes </e1> from gangster <e2> movies </e2> and picturing gangsta rap heroes .,
4487,"Entity-Destination(e1,e2)",The <e1> particles </e1> were released into the <e2> air </e2> .,
4488,"Product-Producer(e2,e1)",An Italian <e1> craftsman </e1> has created the world 's smallest nativity <e2> scene </e2> - on the head of a pin .," (a),(d) satisfied.Here 'scene' refers to a concrete object."
4489,Other,The <e1> arrows </e1> act as avatars of the <e2> students </e2> ., This cannot be Message-Topic since it violates (h)
4490,"Message-Topic(e1,e2)",This error <e1> message </e1> indicates that an <e2> error </e2> has occurred .,
4491,"Product-Producer(e1,e2)","This is , however , a decidedly intellectual <e1> book </e1> , penned by a clear <e2> master </e2> of language and intra-psychic evaluation .", (d) and (a) satisfied
4492,"Product-Producer(e2,e1)","The average year round temperature in Denia is 18 ' centigrade , so the <e1> locals </e1> have put up a <e2> monument </e2> to the weather .", locals are involved in the production
4493,"Message-Topic(e1,e2)",The second bodily privacy <e1> paper </e1> relates to <e2> violation </e2> of a person 's bodily integrity .,
4494,"Entity-Destination(e1,e2)",The new product 's <e1> release </e1> is postponed to <e2> next month </e2> .,
4495,"Component-Whole(e1,e2)",A symbol of this mystery is the sail that hangs on the <e1> mast </e1> of the <e2> ship </e2> as though it were Christ raised on the Cross .,
4496,Other,The banded <e1> racer </e1> needs <e2> advice </e2> on accommodation ., violates c.2
4497,Other,We catch <e1> happiness </e1> from friends and family <e2> members </e2> like an emotional virus .,
4498,"Message-Topic(e1,e2)",This <e1> page </e1> describes the 1982 <e2> events </e2> only .,
4499,"Component-Whole(e2,e1)",The 1858 exhibition was the first <e1> exhibition </e1> of <e2> photographs </e2> to be held in any museum .,
4500,"Entity-Origin(e1,e2)",The TM <e1> program </e1> is derived from an ancient Indian <e2> tradition </e2> .,
4501,"Entity-Destination(e1,e2)",Squirrel stuffed the <e1> acorns </e1> into his <e2> cheeks </e2> until they were puffed up like two furry balloons .,
4502,"Entity-Origin(e1,e2)",Kevin Kim is surprised by the arrival of an ancient Korean <e1> archer </e1> from the 1st <e2> century </e2> .,
4503,"Entity-Origin(e1,e2)",A violent <e1> criminal </e1> who absconded from an open <e2> prison </e2> less than a third of the way through his sentence was recaptured today .,
4504,"Product-Producer(e2,e1)","Georgia was the leading <e1> producer </e1> of fiber cans and <e2> drums </e2> , followed by Ohio , Wisconsin , and North Carolina .", (a) is satisfied
4505,"Component-Whole(e1,e2)",We report a rather unusual case of severe ocular injury caused by the <e1> shank </e1> of a triplet <e2> fish hook </e2> .,
4506,Other,"Two years passed before I saw the ibex again , despite regular field trips to the area and the services of an NCWCD ranger who knew every bend in the <e1> maze </e1> of <e2> canyons </e2> ."," It's an arrangement, not a set. Elements are not interchangeable."
4507,"Product-Producer(e2,e1)",The device is sometimes known as a Flettner rotor after the <e1> inventor </e1> of the basic <e2> principle </e2> .,A principle can be regarded as a creative work.
4508,"Member-Collection(e2,e1)","It pits Dolph 's Nikolai Cherenko - a stoic , wordless , physical threat - against a <e1> cabal </e1> of unsavoury Russian <e2> gangsters </e2> .",
4509,"Content-Container(e1,e2)",The <e1> monitor </e1> was enclosed in the <e2> lid </e2> of the wire recorder case ., prototypical example
4510,"Product-Producer(e2,e1)",A powder blue suit and a silver chain mail vest were two of the <e1> designer </e1> 's more subdued <e2> creations </e2> on sale .," (a), (d) satisfied"
4511,"Entity-Origin(e1,e2)",As the <e1> train </e1> left the <e2> station </e2> a cool Spring rain pelted the windows .,
4512,"Entity-Destination(e1,e2)",The government <e1> cheese </e1> is flowing into Missouri <e2> food banks </e2> .,
4513,"Component-Whole(e1,e2)",She leant for a moment against the <e1> wheel </e1> of the <e2> truck </e2> and glanced about .,
4514,"Cause-Effect(e2,e1)",The <e1> warmth </e1> was radiating from the <e2> fireplace </e2> to all corners of the room .,
4515,Other,The <e1> bakeries </e1> in the supermarket <e2> area </e2> also reduce the prices on their goods as closing time approaches .,
4516,"Cause-Effect(e2,e1)",The reports regarding the casualties has been announced and the <e1> loss </e1> that has been caused by the <e2> quake </e2> is being estimated .,
4517,"Component-Whole(e2,e1)",This <e1> dryer </e1> has a <e2> sensor </e2> that is supposed to sense when the clothes are dry .,
4518,Other,"I bought a whole <e1> cartload </e1> of <e2> groceries </e2> , and spent a fraction of what I would at any regular grocery store .", A measure of quantity: as much as a cart will hold. Modality is outside
4519,"Cause-Effect(e2,e1)",Air <e1> pollution </e1> from coal-fired power <e2> plants </e2> is large and varied and contributes to a significant number of negative environmental and health problems .,
4520,"Cause-Effect(e2,e1)","Former Safety-Service Director Rex Katterheinrich estimated the city collecting $ 2.16 million in 2009 , who took into account for the economic <e1> slowdown </e1> caused by the national <e2> recession </e2> .",
4521,"Product-Producer(e1,e2)","China associates itself with the <e1> statement </e1> by the <e2> representative </e2> of South Africa on behalf of the Group of 77 and China , and now my delegation would like to make a few comments on the following issues .", (d) and (a) are satisfied; modality is outside
4522,"Entity-Destination(e1,e2)",A small number of students continue to bring <e1> guns </e1> to <e2> school </e2> .,
4523,"Instrument-Agency(e2,e1)","The <e1> government </e1> took advantage of Independent TV 's <e2> debts </e2> to the main gas company , Gazprom , to engineer a takeover by government-friendly forces .",
4524,"Entity-Origin(e1,e2)",He poured all the <e1> water </e1> he got out from the <e2> oven </e2> and went tothe boyer .,
4525,"Member-Collection(e2,e1)",Las Nubes Coffee is produced by a <e1> cooperative </e1> of small <e2> farmers </e2> in southern Costa Rica as part of the Las Nubes Research and Conservation Program of the Faculty of Environmental Studies of York University .,
4526,"Component-Whole(e2,e1)","The <e1> ear </e1> is made up of three different sections : the <e2> outer ear </e2> , the middle ear , and the inner ear .",
4527,"Cause-Effect(e1,e2)","Dr. Marshall is the discoverer of Helicobacter ( H. pylori ) , the <e1> germ </e1> that causes peptic <e2> ulcer </e2> .",
4528,"Entity-Destination(e1,e2)",The <e1> bomb </e1> was delivered to the unsuspected <e2> victims </e2> .,
4529,Other,"The recipes are culled from various restaurant chefs , magazines and Brother Victor-Antoine d'Avila-Latourrette , a <e1> monk </e1> and cookbook <e2> author </e2> .", monk is not a producer.
4530,"Instrument-Agency(e1,e2)",The best <e1> spikes </e1> for <e2> knights </e2> are Hook + Big Weel and Death Strike + Dragon divide .,
4531,"Entity-Destination(e1,e2)",Security <e1> cameras </e1> have been installed in commuter <e2> trains </e2> to prevent groping ., motion verb
4532,"Member-Collection(e2,e1)",Jeanne Carley has once again created a fun calendar with a <e1> cast </e1> of adorable <e2> ferrets </e2> .,
4533,Other,"The dates for when the coral reefs had been living ( 125,000 , 105,000 , and 82,000 years ago ) closely matched <e1> dates </e1> from Milankovitch <e2> cycles </e2> for times when the ice sheets should have been melted and the seas at their highest ( 127,000 , 106,000 , and 82,000 years ago ) .",
4534,"Entity-Origin(e1,e2)",<e1> Management </e1> on massive salaries have already retired or bailed out of a sinking <e2> ship </e2> leaving the masses to endure the hardship caused by ignorance and mis-management .,
4535,Other,<e1> Suspects </e1> were brought into <e2> custody </e2> for questions ., violates b.1
4536,"Cause-Effect(e2,e1)","The <e1> sadness </e1> from <e2> divorce </e2> meant more if you were aware she was married very briefly to choreographer/director Michael Bennett , who shaped her career , then created the `` Chorus Line '' character around her in 1975 .",
4537,"Component-Whole(e2,e1)","The <e1> ray </e1> moves its <e2> fins </e2> in an S-shaped wave , up and down , from the head to the tail .",
4538,"Cause-Effect(e2,e1)",NGU ( NonGonococcal Urethritis ) is an <e1> infection </e1> of the urethra caused by <e2> pathogens </e2> ( germs ) other than gonorrhea .,
4539,"Entity-Destination(e1,e2)",My manager 's <e1> desk </e1> has been moved up to the top <e2> floor </e2> .,
4540,"Entity-Destination(e1,e2)","The Police has beaten him up , poured <e1> water </e1> into his <e2> ears </e2> and nose , and stuffed a shoe in his mouth .",
4541,"Component-Whole(e1,e2)","Most of the energy from preheating your oven goes to heating the inner <e1> walls </e1> of the <e2> oven </e2> itself , not the air inside .",
4542,"Product-Producer(e2,e1)",They shared a love of Richard Wagner and were regulars at the annual Bayreuth festival held to celebrate the <e1> composer </e1> 's <e2> works </e2> ., (a) is satisfied
4543,"Message-Topic(e1,e2)",The <e1> sections </e1> of the text that explain the <e2> scientific method </e2> are interesting and could be applied to most areas of life ., schientific could be left out of e2. The modality is outside e1-e2.
4544,"Member-Collection(e1,e2)",All key <e1> suppliers </e1> are part of Toyota 's supplier <e2> association </e2> .,
4545,"Product-Producer(e1,e2)",I work in a <e1> design </e1> <e2> studio </e2> and by chance it 's a really good profession for me ., (a) is satisfied
4546,"Product-Producer(e2,e1)",The <e1> chimps </e1> first picked some stems from the Marantaceae plant and plucked off the leaves in order to make their <e2> rods </e2> ., (a) is satisfied
4547,"Product-Producer(e1,e2)",Many other <e1> references </e1> were obtained from various <e2> scholars </e2> worldwide .,
4548,"Content-Container(e2,e1)","As with most American families I started bad eating habits at an early age , I still remember the times I was given a <e1> bottle </e1> with <e2> soda </e2> in it ."," prototypical example, bottle satisfies (a), (2) is also satisfied"
4549,"Content-Container(e1,e2)",The interesting problem with this is that the Oatmeal was in a bowl and the <e1> milk </e1> was in a <e2> cup </e2> ., prototypical example
4550,Other,<e1> Mom </e1> of 5 succeeded with can-do <e2> attitude </e2> .," attitudes, properties etc cannot be considered Instruments."
4551,"Instrument-Agency(e2,e1)",The <e1> doctor </e1> injects the solution after disinfection with <e2> alcohol </e2> .,
4552,"Product-Producer(e1,e2)","This slim , small , delightful <e1> book </e1> , a translation , comes from the pen of an Italian <e2> psychoanalyst </e2> who believes in the magic of our mind , soul , and nature more than in our professional attempt to be scientific ."," (a),(d) satisfied; modality is outside"
4553,"Product-Producer(e1,e2)",That 's more or less how the <e1> book </e1> 's <e2> author </e2> is viewing the situation ., (a) is satisfied
4554,"Component-Whole(e1,e2)",Since then his short <e1> films </e1> have been presented in retrospective <e2> programmes </e2> at film festivals worldwide .,
4555,"Component-Whole(e2,e1)",They presented passive brass piezo mono contact <e1> microphone </e1> with high quality 1/4 '' male output <e2> plug </e2> .,
4556,"Message-Topic(e1,e2)",The <e1> show </e1> tackled many serious <e2> issues </e2> .,
4557,"Cause-Effect(e1,e2)",The <e1> crash </e1> caused a <e2> gash </e2> on the west side of the Pentagon measuring 30 yards wide and 10 yards deep .,
4558,"Message-Topic(e1,e2)",The first <e1> book </e1> dealt with the tragic <e2> impact </e2> of the Cultural Revolution on a highly educated family of literary intellectuals .,
4559,Other,The scientists injected <e1> fluids </e1> into the <e2> animals </e2> .,
4560,"Member-Collection(e2,e1)","The <e1> school </e1> of <e2> fish </e2> mentioned in the title poem of this book live at the bottom of the sea , but are somehow addicted to light .",
4561,"Member-Collection(e2,e1)","The first time we enter that interior court , the four sides of which each tell the history of a great period of architecture , we are dazzled by the <e1> throng </e1> of <e2> memories </e2> and ideas that start from these four great pages .",
4562,"Entity-Destination(e1,e2)",Deuterium fueling <e1> pellets </e1> have been injected into DIII-D <e2> plasmas </e2> from five different locations .,
4563,"Product-Producer(e2,e1)","The main product of the <e1> factory </e1> is white granulated <e2> sugar </e2> , which goes into industry with , for example , Coca Cola being one of the largest customers .", (a) is satisfied
4564,"Product-Producer(e1,e2)","With <e1> panels </e1> designed and sewn by the <e2> loved ones </e2> of people who have died from AIDS , the entire quilt made its final public appearance on the Washington Mall in the summer of 1996 .", (a) is satisfied
4565,"Member-Collection(e2,e1)","The biggest broadcast was on election eve , when a <e1> hookup </e1> of twenty-six <e2> stations </e2> carried Coolidge 's speech .",
4566,"Component-Whole(e1,e2)",The third through seventh phases of the program are the five <e1> wedges </e1> of the <e2> building </e2> from the first floor to the fifth floor .,
4567,"Entity-Origin(e1,e2)",The <e1> solvent </e1> was distilled from an all glass <e2> apparatus </e2> and the distillate collected when the boiling point became constant .,
4568,"Content-Container(e2,e1)","Two hours later , I had a <e1> bottle </e1> full of warm <e2> water </e2> .", prototypical example
4569,"Cause-Effect(e1,e2)","A stimulant , <e1> nicotine </e1> causes a temporary <e2> increase </e2> in alertness and a calm feeling .",
4570,"Component-Whole(e1,e2)",This storing capacity is due to the elasticity ( flexibility to expand ) of the <e1> walls </e1> of the <e2> veins </e2> .,
4571,"Cause-Effect(e2,e1)",He treated the <e1> pain </e1> from <e2> shingles </e2> as it persisted for long periods of time .,
4572,Other,The addition of a <e1> velocity </e1> <e2> stack </e2> on the carb inlet helps stop some fuel spray coming out the carb when the engine is running .,
4573,"Message-Topic(e2,e1)",Cox examined the current financial regulatory <e1> structure </e1> and pointed towards its very immediate potential in a <e2> speech </e2> before the conference .,
4574,Other,His new research shows that the tree <e1> trunks </e1> in the <e2> forest </e2> act like hot water bottles .," A forest is a collection of trees, not a collection of tree trunks."
4575,Other,"This <e1> matter </e1> became the subject of protracted <e2> legal action </e2> , from which the employer emerged victorious .",
4576,"Message-Topic(e1,e2)",The union <e1> contract </e1> governs <e2> wages </e2> and hours and runs for three years .,
4577,"Instrument-Agency(e2,e1)",World <e1> powers </e1> threaten Iran with <e2> sanctions </e2> .," The sanctions have not yet been declared, but the idea of sanctions exists."
4578,"Member-Collection(e2,e1)",This double lie betrays what it is really all about in the <e1> coalition </e1> of the <e2> hypocrites </e2> : solidarity with the culprits .,
4579,"Message-Topic(e1,e2)",This book largely seeks to refute the <e1> claims </e1> made by his contemporary John Locke about the <e2> nature </e2> of human perception .,
4580,"Instrument-Agency(e2,e1)",The French <e1> army </e1> made use of a nerve <e2> gas </e2> obtained from prussic acid .,
4581,"Product-Producer(e2,e1)","Vinton ( Vint ) Cerf , along with Robert Kahn , is <e1> co-designer </e1> of the TCP/IP Internet network <e2> protocol </e2> .", (a) is satisfied
4582,Other,Recent <e1> researches </e1> are making a valuable contribution to the <e2> history </e2> of logic in a period little known in the West .,
4583,"Entity-Origin(e1,e2)","Most of the <e1> text </e1> was extracted verbatim from <e2> primary sources </e2> , which entails the presentation of far more information than is customary on the opera stage .",
4584,"Entity-Destination(e1,e2)",The man poured <e1> water </e1> into the <e2> seeds </e2> .,
4585,"Cause-Effect(e1,e2)","There are many types and causes of headaches , from <e1> tension </e1> <e2> headaches </e2> due to stress to migraines triggered by certain foods .",
4586,"Component-Whole(e2,e1)","Tree roots are attracted to the water vapor leaving the pipe and they follow the vapor trail to the source of the moisture , which are usually cracks or loose joints in the <e1> sewer </e1> <e2> pipe </e2> .",
4587,Other,<e1> Males </e1> had their urethra and urachus ligated with a fine silastic <e2> tubing </e2> ., e1 is not the Agent
4588,"Message-Topic(e1,e2)","Just a moment ago you were pronouncing such astonishingly correct <e1> opinions </e1> about our <e2> town </e2> , and now you 're so silent .", An opinion pronounced is a message.
4589,"Member-Collection(e2,e1)","The other stations responded by hiring a <e1> cast </e1> of precocious <e2> cats </e2> , ferrets , chimpanzees and marmosets .",
4590,"Cause-Effect(e2,e1)",Patients with adenomyosis experience <e1> pain </e1> from this <e2> disease </e2> in the early 30 's .,
4591,"Entity-Origin(e2,e1)",That <e1> strawberry </e1> <e2> jelly </e2> was more like strawberry glue .,
4592,"Message-Topic(e1,e2)","The <e1> novel </e1> examined the <e2> life </e2> of Larry Weller , an `` ordinary man made extraordinary '' by his unique talent for creating labyrinths .",
4593,"Entity-Origin(e1,e2)",The <e1> reports </e1> arrived from an army <e2> trailer </e2> in a corner of Camp Victory in Baghdad .,
4594,"Member-Collection(e2,e1)",New Haven <e1> police </e1> <e2> chief </e2> James Lewis left his post after his contract expired Jan. 31 .,
4595,Other,Including <e1> amenities </e1> such as <e2> kiosks </e2> create pedestrian-friendly spaces ., A kiosk is a type of amenity.
4596,"Entity-Destination(e1,e2)",The auditor staff rescheduled the <e1> meetings </e1> to <e2> next week </e2> ., temporal destination (b.4.)
4597,"Content-Container(e1,e2)",The <e1> material </e1> was in a <e2> trunk </e2> in a basement and I knew I needed to get it ., prototypical example; modality is outside
4598,"Member-Collection(e2,e1)",I caught a <e1> dose </e1> of <e2> crabs </e2> in Phuket once .,
4599,"Entity-Origin(e1,e2)","The <e1> answer </e1> to the inquiry was solicited from his own <e2> mouth </e2> through the questioning of the Lord , who then directed him to live in accordance with what he knew .",
4600,"Content-Container(e2,e1)",About 3 % of 2-4 year olds show marked dental decay due to sleeping with a <e1> bottle </e1> full of <e2> juice </e2> or milk ., prototypical example
4601,Other,Shin <e1> splints </e1> are caused by the <e2> muscles </e2> on the front and sides of the leg .,
4602,"Component-Whole(e1,e2)",The ricotta <e1> mixture </e1> was the best part of this <e2> dish </e2> .,
4603,Other,The chief safety <e1> officer </e1> announced the Gwinnett-Barrow-Jackson enforcement wave with the <e2> unveiling </e2> of a replica of new traffic warning signs that have been posted along I-85 .,
4604,"Product-Producer(e2,e1)",<e1> Researchers </e1> at Durham University have turned a video game into a fire drill <e2> simulator </e2> .,
4605,Other,Automatic diagnosis has replaced <e1> simulation </e1> for the <e2> correction </e2> of simple design errors ., Purpose-Tool
4606,Other,He moves <e1> people </e1> into <e2> climate action </e2> ., violates c.3
4607,"Instrument-Agency(e1,e2)","From the quotes by Frederick Law Olmstead , to the philosophy of making art , this is one of the best <e1> websites </e1> for <e2> painters </e2> and artists out there .", The sentence is infelicitous unless the website is actually being used by painters.
